section,group,name,url,description,tags,stars,last_push,line
Packages,,use-mouse-action,https://github.com/dimitrinicolas/use-mouse-action,React Hooks to listen to both mouse down or up and click events with a once called function.,,23,2020-12-11,257
Packages,,use-multiselect,https://github.com/jschloer/use-multiselect,Manage multiselect state.,,8,2023-01-03,258
Packages,,use-overflow,https://github.com/amorriscode/use-overflow,A React Hook that allows you to detect X and Y overflow,,30,2023-04-08,259
Packages,,use-places-autocomplete,https://github.com/wellyshen/use-places-autocomplete,📍 React hook for Google Maps Places Autocomplete.,,1292,2025-04-02,260
Packages,,use-popper,https://github.com/sandiiarov/use-popper,React hook wrapper around Popper.js.,,37,,261
Packages,,use-query-params,https://github.com/pbeshai/use-query-params,A React Hook for managing state in URL query parameters with easy serialization.,,2235,2026-01-21,262
Packages,,use-react-modal,https://github.com/alex-cory/use-react-modal,"🖼 useModal, React hook for Modals/Dialogs/Lightboxes",,79,2023-01-07,263
Packages,,use-react-router,https://github.com/CharlesStover/use-react-router,React Hook for pub-sub behavior using React Router.,,563,,264
Packages,,use-reactive-state,https://github.com/tedstoychev/use-reactive-state,`useReactiveState()` - a reactive alternative to React's `useState()`.,,,,265
Packages,,use-reducer-async,https://github.com/dai-shi/use-reducer-async,React useReducer with async actions,,184,2026-05-19,266
Packages,,use-redux,https://github.com/flepretre/use-redux,A hook to bind redux.,,62,,267
Packages,,use-scroller,https://github.com/geobde/use-scroller,"React hook that automatically adds the next page, saving users from a full page load.",,,,268
Packages,,use-scroll-to-bottom,https://github.com/tudorgergely/use-scroll-to-bottom,React hook for detecting when an element was scrolled to bottom.,,108,2023-04-18,269
Packages,,use-simple-undo,https://github.com/sandiiarov/use-simple-undo,Simple implementation of undo/redo functionality.,,30,2026-09-18,270
Packages,,server-push-hooks,https://github.com/mfrachet/server-push-hooks,"🔥 React hooks for socket.io, SEE and more to come",,193,2023-11-14,271
Packages,,use-socket.io-client,https://github.com/iamgyz/use-socket.io-client,"React hook for socket.io-client, manipulate socket.io client without any side effect.",,51,2020-04-03,272
Packages,,use-sse,https://github.com/kmoskwiak/useSSE,✨useSSE - use Server-Side Effect. `useEffect` both on client and server side.,,143,2024-07-05,273
Packages,,use-ssr,https://github.com/alex-cory/use-ssr,"☯️ React hook to determine if you are on the server, browser, or react native.",,263,2023-03-14,274
Packages,,use-state-snapshots,https://github.com/haydn/use-state-snapshots,A React hook to keep track of state changes for undo/redo functionality.,,11,2023-02-03,275
Packages,,use-substate,https://github.com/philipp-spiess/use-substate,React hook for subscribing to your single app state (works with your current Redux app).,,100,2018-11-17,276
Packages,,use-suspender,https://github.com/octet-stream/use-suspender,Execute asynchronous actions with `React.Suspense`,,17,2024-09-18,277
Packages,,use-t,https://github.com/streamich/use-t,Multi-language using hooks.,,47,2025-09-15,278
Packages,,use-undo,https://github.com/xxhomey19/use-undo,React hook to implement Undo and Redo functionality.,,416,2026-06-17,279
Packages,,use-videocard,https://github.com/BRA1L0R/use-videocard,React hook to fetch the graphics card information of the client using canvas.,,,,280
Packages,,use-window-blur-change-title,https://github.com/cyntler/use-window-blur-change-title,React Hook for set the page title when the user is shifting focus away from the current window.,,,2022-08-12,281
Packages,,useDarkMode,https://github.com/donavon/use-dark-mode,"A custom React Hook to help you implement a ""dark mode"" component.",,1282,2023-01-03,282
Packages,,useDeferredState,https://github.com/phytonmk/useDeferredState,A React hook for deferring state change. That's essential when your UI needs to wait for disappearing animation is complete to unmount component.,,3,2021-02-28,283
Packages,,useDropZone,https://github.com/sbaidon/useDropZone,React hook that allows you to set simple drag and drop functionality.,,5,2023-07-19,284
Packages,,useEmailAutocomplete,https://github.com/alex-cory/use-email-autocomplete,📬 React hook for email autocomplete inputs.,,36,2019-12-05,285
Packages,,useFileDialog,https://github.com/omidnikrah/use-file-dialog,file dialog without struggling with file input using useFileDialog react hook,Open,7,2021-09-04,286
Packages,,useInView,https://github.com/thebuilder/react-intersection-observer,React implementation of the Intersection Observer API to tell you when an element enters or leaves the viewport.,,5538,2026-09-11,287
Packages,,useIsTyping,https://github.com/KATT/use-is-typing,Hook to see if the user is typing within a textarea or input,,11,,288
Packages,,useKeyCapture,https://github.com/pranesh239/use-key-capture,⌨️ A simple hook to make keyDown listening event easier.,,24,2025-02-22,289
Packages,,usePosition,https://github.com/tranbathanhtung/usePosition,React hook to get position top left of an element.,,23,2018-10-29,290
Packages,,useReducerWithEffects,https://github.com/frankiesardo/use-reducer-with-effects,React Hook that colocates reducer and side effects.,,,,291
Packages,,useReducerWithLocalStorage,https://github.com/Tweries/useReducerWithLocalStorage,React hook that adds local storage support to the `useReducer` hook,,0,2020-05-06,292
Packages,,useScreenType,https://github.com/pankod/react-hooks-screen-type,Determining screen size type for Bootstrap 4 grid.,,15,2018-12-27,293
Packages,,useScreenType,https://github.com/wednesday-solutions/react-screentype-hook,"React hook to dynamically get current screen type (mobile, tablet, desktop) with configurable breakpoint support.",,11,2023-03-04,294
Packages,,useScrollSpy,https://github.com/Purii/react-use-scrollspy,React hook to automatically update navigation based on scroll position.,,314,2024-08-15,295
Packages,,useServiceWorker,https://github.com/JCofman/react-hook-use-service-worker,A React hook which can register a service worker,,15,2023-08-09,296
Packages,,useValueAfter,https://github.com/bboydflo/use-value-after,Very simple React hook to easily provide different props to a component (comes in handy for testing edge cases),,2,2023-01-04,297
Packages,,useWaitForElements,https://github.com/renansoares/useWaitForElements,A simple hook to wait for elements to be rendered with MutationObserver.,,2,2021-03-17,298
Packages,,useWindowOrientation,https://github.com/tywmick/use-window-orientation,A hook returning the window's orientation (portrait vs. landscape) based off of current window dimensions,,5,2021-10-30,299
Packages,,useWindowWidthBreakpoints,https://github.com/tywmick/use-window-width-breakpoints,A hook for using (Bootstrap-inspired) window width breakpoints,,7,2023-01-07,300
